"codigo_ies_padre","Nivel de Formación","year","graduados","tipo","Metodología","desercion"
"1701","Doctorado","2014",29,"graduados",NA,NA
"1701","Doctorado","2015",31,"graduados",NA,NA
"1701","Doctorado","2016",44,"graduados",NA,NA
"1701","Doctorado","2017",23,"graduados",NA,NA
"1701","Doctorado","2018",28,"graduados",NA,NA
"1701","Doctorado","2019",44,"graduados",NA,NA
"1701","Doctorado","2020",45,"graduados",NA,NA
"1701","Doctorado","2021",42,"graduados",NA,NA
"1701","Doctorado","2022",47,"graduados",NA,NA
"1701","Doctorado","2023",71,"graduados",NA,NA
"1701","Total General","2013",6268,"graduados",NA,NA
"1701","Total General","2014",6631,"graduados",NA,NA
"1701","Total General","2015",7027,"graduados",NA,NA
"1701","Total General","2016",7351,"graduados",NA,NA
"1701","Total General","2017",7449,"graduados",NA,NA
"1701","Total General","2018",7900,"graduados",NA,NA
"1701","Total General","2019",7753,"graduados",NA,NA
"1701","Total General","2020",7630,"graduados",NA,NA
"1701","Total General","2021",8239,"graduados",NA,NA
"1701","Total General","2022",8444,"graduados",NA,NA
"1701","Total General","2023",8396,"graduados",NA,NA
"9110","Técnica Profesional","2013",196,"graduados",NA,NA
"9110","Técnica Profesional","2014",189,"graduados",NA,NA
"9110","Técnica Profesional","2015",0,"graduados",NA,NA
"9110","Técnica Profesional","2016",0,"graduados",NA,NA
"9110","Técnica Profesional","2017",0,"graduados",NA,NA
"9110","Técnica Profesional","2018",0,"graduados",NA,NA
"9110","Técnica Profesional","2019",0,"graduados",NA,NA
"9110","Técnica Profesional","2020",0,"graduados",NA,NA
"9110","Técnica Profesional","2021",0,"graduados",NA,NA
"9110","Técnica Profesional","2022",0,"graduados",NA,NA
"9110","Técnica Profesional","2023",0,"graduados",NA,NA
"9110","Tecnológica","2013",61663,"graduados",NA,NA
"9110","Tecnológica","2014",63596,"graduados",NA,NA
"9110","Tecnológica","2015",62790,"graduados",NA,NA
"9110","Tecnológica","2016",80812,"graduados",NA,NA
"9110","Tecnológica","2017",92581,"graduados",NA,NA
"9110","Tecnológica","2018",87519,"graduados",NA,NA
"9110","Tecnológica","2019",100236,"graduados",NA,NA
"9110","Tecnológica","2020",61767,"graduados",NA,NA
"9110","Tecnológica","2021",86281,"graduados",NA,NA
"9110","Tecnológica","2022",82910,"graduados",NA,NA
"9110","Tecnológica","2023",72441,"graduados",NA,NA
"9110","Universitaria","2013",0,"graduados",NA,NA
"9110","Universitaria","2014",0,"graduados",NA,NA
"9110","Universitaria","2015",0,"graduados",NA,NA
"9110","Universitaria","2016",0,"graduados",NA,NA
"9110","Universitaria","2017",0,"graduados",NA,NA
"9110","Universitaria","2018",0,"graduados",NA,NA
"9110","Universitaria","2019",0,"graduados",NA,NA
"9110","Universitaria","2020",0,"graduados",NA,NA
"9110","Universitaria","2021",0,"graduados",NA,NA
"9110","Universitaria","2022",0,"graduados",NA,NA
"9110","Universitaria","2023",0,"graduados",NA,NA
"9110","Especialización","2013",0,"graduados",NA,NA
"9110","Especialización","2014",0,"graduados",NA,NA
"9110","Especialización","2015",0,"graduados",NA,NA
"9110","Especialización","2016",0,"graduados",NA,NA
"9110","Especialización","2017",0,"graduados",NA,NA
"9110","Especialización","2018",2780,"graduados",NA,NA
"9110","Especialización","2019",7202,"graduados",NA,NA
"9110","Especialización","2020",9025,"graduados",NA,NA
"9110","Especialización","2021",2115,"graduados",NA,NA
"9110","Especialización","2022",2214,"graduados",NA,NA
"9110","Especialización","2023",316,"graduados",NA,NA
"9110","Maestría","2013",0,"graduados",NA,NA
"9110","Maestría","2014",0,"graduados",NA,NA
"9110","Maestría","2015",0,"graduados",NA,NA
"9110","Maestría","2016",0,"graduados",NA,NA
"9110","Maestría","2017",0,"graduados",NA,NA
"9110","Maestría","2018",0,"graduados",NA,NA
"9110","Maestría","2019",0,"graduados",NA,NA
"9110","Maestría","2020",0,"graduados",NA,NA
"9110","Maestría","2021",0,"graduados",NA,NA
"9110","Maestría","2022",0,"graduados",NA,NA
"9110","Maestría","2023",0,"graduados",NA,NA
"9110","Doctorado","2013",0,"graduados",NA,NA
"9110","Doctorado","2014",0,"graduados",NA,NA
"9110","Doctorado","2015",0,"graduados",NA,NA
"9110","Doctorado","2016",0,"graduados",NA,NA
"9110","Doctorado","2017",0,"graduados",NA,NA
"9110","Doctorado","2018",0,"graduados",NA,NA
"9110","Doctorado","2019",0,"graduados",NA,NA
"9110","Doctorado","2020",0,"graduados",NA,NA
"9110","Doctorado","2021",0,"graduados",NA,NA
"9110","Doctorado","2022",0,"graduados",NA,NA
"9110","Doctorado","2023",0,"graduados",NA,NA
"9110","Total General","2013",61859,"graduados",NA,NA
"9110","Total General","2014",63785,"graduados",NA,NA
"9110","Total General","2015",62790,"graduados",NA,NA
"9110","Total General","2016",80812,"graduados",NA,NA
"9110","Total General","2017",92581,"graduados",NA,NA
"9110","Total General","2018",90299,"graduados",NA,NA
"9110","Total General","2019",107438,"graduados",NA,NA
"9110","Total General","2020",70792,"graduados",NA,NA
"9110","Total General","2021",88396,"graduados",NA,NA
"9110","Total General","2022",85124,"graduados",NA,NA
"9110","Total General","2023",72757,"graduados",NA,NA
"3716","Técnica Profesional","2013",163,"graduados",NA,NA
"3716","Técnica Profesional","2014",322,"graduados",NA,NA
"3716","Técnica Profesional","2015",517,"graduados",NA,NA
"3716","Técnica Profesional","2016",163,"graduados",NA,NA
"3716","Técnica Profesional","2017",270,"graduados",NA,NA
"3716","Técnica Profesional","2018",71,"graduados",NA,NA
"3716","Técnica Profesional","2019",48,"graduados",NA,NA
"3716","Técnica Profesional","2020",91,"graduados",NA,NA
"3716","Técnica Profesional","2021",24,"graduados",NA,NA
"3716","Técnica Profesional","2022",22,"graduados",NA,NA
"3716","Técnica Profesional","2023",12,"graduados",NA,NA
"3716","Tecnológica","2013",189,"graduados",NA,NA
"3716","Tecnológica","2014",328,"graduados",NA,NA
"3716","Tecnológica","2015",126,"graduados",NA,NA
"3716","Tecnológica","2016",232,"graduados",NA,NA
"3716","Tecnológica","2017",186,"graduados",NA,NA
"3716","Tecnológica","2018",147,"graduados",NA,NA
"3716","Tecnológica","2019",71,"graduados",NA,NA
"3716","Tecnológica","2020",67,"graduados",NA,NA
"3716","Tecnológica","2021",45,"graduados",NA,NA
"3716","Tecnológica","2022",48,"graduados",NA,NA
"3716","Tecnológica","2023",28,"graduados",NA,NA
"3716","Universitaria","2013",0,"graduados",NA,NA
"3716","Universitaria","2014",0,"graduados",NA,NA
"3716","Universitaria","2015",0,"graduados",NA,NA
"3716","Universitaria","2016",0,"graduados",NA,NA
"3716","Universitaria","2017",0,"graduados",NA,NA
"3716","Universitaria","2018",0,"graduados",NA,NA
"3716","Universitaria","2019",0,"graduados",NA,NA
"3716","Universitaria","2020",0,"graduados",NA,NA
"3716","Universitaria","2021",0,"graduados",NA,NA
"3716","Universitaria","2022",0,"graduados",NA,NA
"3716","Universitaria","2023",0,"graduados",NA,NA
"3716","Especialización","2013",0,"graduados",NA,NA
"3716","Especialización","2014",0,"graduados",NA,NA
"3716","Especialización","2015",0,"graduados",NA,NA
"3716","Especialización","2016",0,"graduados",NA,NA
"3716","Especialización","2017",0,"graduados",NA,NA
"3716","Especialización","2018",0,"graduados",NA,NA
"3716","Especialización","2019",0,"graduados",NA,NA
"3716","Especialización","2020",0,"graduados",NA,NA
"3716","Especialización","2021",0,"graduados",NA,NA
"3716","Especialización","2022",0,"graduados",NA,NA
"3716","Especialización","2023",0,"graduados",NA,NA
"3716","Maestría","2013",0,"graduados",NA,NA
"3716","Maestría","2014",0,"graduados",NA,NA
"3716","Maestría","2015",0,"graduados",NA,NA
"3716","Maestría","2016",0,"graduados",NA,NA
"3716","Maestría","2017",0,"graduados",NA,NA
"3716","Maestría","2018",0,"graduados",NA,NA
"3716","Maestría","2019",0,"graduados",NA,NA
"3716","Maestría","2020",0,"graduados",NA,NA
"3716","Maestría","2021",0,"graduados",NA,NA
"3716","Maestría","2022",0,"graduados",NA,NA
"3716","Maestría","2023",0,"graduados",NA,NA
"3716","Doctorado","2013",0,"graduados",NA,NA
"3716","Doctorado","2014",0,"graduados",NA,NA
"3716","Doctorado","2015",0,"graduados",NA,NA
"3716","Doctorado","2016",0,"graduados",NA,NA
"3716","Doctorado","2017",0,"graduados",NA,NA
"3716","Doctorado","2018",0,"graduados",NA,NA
"3716","Doctorado","2019",0,"graduados",NA,NA
"3716","Doctorado","2020",0,"graduados",NA,NA
"3716","Doctorado","2021",0,"graduados",NA,NA
"3716","Doctorado","2022",0,"graduados",NA,NA
"3716","Doctorado","2023",0,"graduados",NA,NA
"3716","Total General","2013",352,"graduados",NA,NA
"3716","Total General","2014",650,"graduados",NA,NA
"3716","Total General","2015",643,"graduados",NA,NA
"3716","Total General","2016",395,"graduados",NA,NA
"3716","Total General","2017",456,"graduados",NA,NA
"3716","Total General","2018",218,"graduados",NA,NA
"3716","Total General","2019",119,"graduados",NA,NA
"3716","Total General","2020",158,"graduados",NA,NA
"3716","Total General","2021",69,"graduados",NA,NA
"3716","Total General","2022",70,"graduados",NA,NA
"3716","Total General","2023",40,"graduados",NA,NA
"9124","Técnica Profesional","2013",37,"graduados",NA,NA
"9124","Técnica Profesional","2014",1,"graduados",NA,NA
"9124","Técnica Profesional","2015",20,"graduados",NA,NA
"9124","Técnica Profesional","2016",0,"graduados",NA,NA
"9124","Técnica Profesional","2017",0,"graduados",NA,NA
"9124","Técnica Profesional","2018",0,"graduados",NA,NA
"9124","Técnica Profesional","2019",27,"graduados",NA,NA
"9124","Técnica Profesional","2020",8,"graduados",NA,NA
"9124","Técnica Profesional","2021",14,"graduados",NA,NA
"9124","Técnica Profesional","2022",0,"graduados",NA,NA
"9124","Técnica Profesional","2023",0,"graduados",NA,NA
"9124","Tecnológica","2013",24,"graduados",NA,NA
"9124","Tecnológica","2014",0,"graduados",NA,NA
"9124","Tecnológica","2015",0,"graduados",NA,NA
"9124","Tecnológica","2016",23,"graduados",NA,NA
"9124","Tecnológica","2017",0,"graduados",NA,NA
"9124","Tecnológica","2018",0,"graduados",NA,NA
"9124","Tecnológica","2019",55,"graduados",NA,NA
"9124","Tecnológica","2020",66,"graduados",NA,NA
"9124","Tecnológica","2021",13,"graduados",NA,NA
"9124","Tecnológica","2022",2,"graduados",NA,NA
"9124","Tecnológica","2023",63,"graduados",NA,NA
"9124","Universitaria","2013",0,"graduados",NA,NA
"9124","Universitaria","2014",0,"graduados",NA,NA
"9124","Universitaria","2015",0,"graduados",NA,NA
"9124","Universitaria","2016",0,"graduados",NA,NA
"9124","Universitaria","2017",0,"graduados",NA,NA
"9124","Universitaria","2018",0,"graduados",NA,NA
"9124","Universitaria","2019",0,"graduados",NA,NA
"9124","Universitaria","2020",0,"graduados",NA,NA
"9124","Universitaria","2021",0,"graduados",NA,NA
"9124","Universitaria","2022",0,"graduados",NA,NA
"9124","Universitaria","2023",0,"graduados",NA,NA
"9124","Especialización","2013",0,"graduados",NA,NA
"9124","Especialización","2014",0,"graduados",NA,NA
"9124","Especialización","2015",0,"graduados",NA,NA
"9124","Especialización","2016",0,"graduados",NA,NA
"9124","Especialización","2017",0,"graduados",NA,NA
"9124","Especialización","2018",0,"graduados",NA,NA
"9124","Especialización","2019",0,"graduados",NA,NA
"9124","Especialización","2020",0,"graduados",NA,NA
"9124","Especialización","2021",0,"graduados",NA,NA
"9124","Especialización","2022",0,"graduados",NA,NA
"9124","Especialización","2023",0,"graduados",NA,NA
"9124","Maestría","2013",0,"graduados",NA,NA
"9124","Maestría","2014",0,"graduados",NA,NA
"9124","Maestría","2015",0,"graduados",NA,NA
"9124","Maestría","2016",0,"graduados",NA,NA
"9124","Maestría","2017",0,"graduados",NA,NA
"9124","Maestría","2018",0,"graduados",NA,NA
"9124","Maestría","2019",0,"graduados",NA,NA
"9124","Maestría","2020",0,"graduados",NA,NA
"9124","Maestría","2021",0,"graduados",NA,NA
"9124","Maestría","2022",0,"graduados",NA,NA
"9124","Maestría","2023",0,"graduados",NA,NA
"9124","Doctorado","2013",0,"graduados",NA,NA
"9124","Doctorado","2014",0,"graduados",NA,NA
"9124","Doctorado","2015",0,"graduados",NA,NA
"9124","Doctorado","2016",0,"graduados",NA,NA
"9124","Doctorado","2017",0,"graduados",NA,NA
"9124","Doctorado","2018",0,"graduados",NA,NA
"9124","Doctorado","2019",0,"graduados",NA,NA
"9124","Doctorado","2020",0,"graduados",NA,NA
"9124","Doctorado","2021",0,"graduados",NA,NA
"9124","Doctorado","2022",0,"graduados",NA,NA
"9124","Doctorado","2023",0,"graduados",NA,NA
"9124","Total General","2013",61,"graduados",NA,NA
"9124","Total General","2014",1,"graduados",NA,NA
"9124","Total General","2015",20,"graduados",NA,NA
"9124","Total General","2016",23,"graduados",NA,NA
"9124","Total General","2017",0,"graduados",NA,NA
"9124","Total General","2018",0,"graduados",NA,NA
"9124","Total General","2019",82,"graduados",NA,NA
"9124","Total General","2020",74,"graduados",NA,NA
"9124","Total General","2021",27,"graduados",NA,NA
"9124","Total General","2022",2,"graduados",NA,NA
"9124","Total General","2023",63,"graduados",NA,NA
"3204","Técnica Profesional","2013",33,"graduados",NA,NA
"3204","Técnica Profesional","2014",12,"graduados",NA,NA
"3204","Técnica Profesional","2015",146,"graduados",NA,NA
"3204","Técnica Profesional","2016",141,"graduados",NA,NA
"3204","Técnica Profesional","2017",154,"graduados",NA,NA
"3204","Técnica Profesional","2018",156,"graduados",NA,NA
"3204","Técnica Profesional","2019",200,"graduados",NA,NA
"3204","Técnica Profesional","2020",82,"graduados",NA,NA
"3204","Técnica Profesional","2021",102,"graduados",NA,NA
"3204","Técnica Profesional","2022",195,"graduados",NA,NA
"3204","Técnica Profesional","2023",313,"graduados",NA,NA
"3204","Tecnológica","2013",1371,"graduados",NA,NA
"3204","Tecnológica","2014",1064,"graduados",NA,NA
"3204","Tecnológica","2015",1119,"graduados",NA,NA
"3204","Tecnológica","2016",729,"graduados",NA,NA
"3204","Tecnológica","2017",677,"graduados",NA,NA
"3204","Tecnológica","2018",492,"graduados",NA,NA
"3204","Tecnológica","2019",268,"graduados",NA,NA
"3204","Tecnológica","2020",195,"graduados",NA,NA
"3204","Tecnológica","2021",221,"graduados",NA,NA
"3204","Tecnológica","2022",400,"graduados",NA,NA
"3204","Tecnológica","2023",691,"graduados",NA,NA
"3204","Universitaria","2013",696,"graduados",NA,NA
"3204","Universitaria","2014",546,"graduados",NA,NA
"3204","Universitaria","2015",1019,"graduados",NA,NA
"3204","Universitaria","2016",698,"graduados",NA,NA
"3204","Universitaria","2017",625,"graduados",NA,NA
"3204","Universitaria","2018",956,"graduados",NA,NA
"3204","Universitaria","2019",1119,"graduados",NA,NA
"3204","Universitaria","2020",1314,"graduados",NA,NA
"3204","Universitaria","2021",1267,"graduados",NA,NA
"3204","Universitaria","2022",1474,"graduados",NA,NA
"3204","Universitaria","2023",1368,"graduados",NA,NA
"3204","Especialización","2013",23,"graduados",NA,NA
"3204","Especialización","2014",3,"graduados",NA,NA
"3204","Especialización","2015",86,"graduados",NA,NA
"3204","Especialización","2016",35,"graduados",NA,NA
"3204","Especialización","2017",6,"graduados",NA,NA
"3204","Especialización","2018",9,"graduados",NA,NA
"3204","Especialización","2019",27,"graduados",NA,NA
"3204","Especialización","2020",33,"graduados",NA,NA
"3204","Especialización","2021",19,"graduados",NA,NA
"3204","Especialización","2022",16,"graduados",NA,NA
"3204","Especialización","2023",9,"graduados",NA,NA
"3204","Maestría","2013",0,"graduados",NA,NA
"3204","Maestría","2014",0,"graduados",NA,NA
"3204","Maestría","2015",26,"graduados",NA,NA
"3204","Maestría","2016",14,"graduados",NA,NA
"3204","Maestría","2017",4,"graduados",NA,NA
"3204","Maestría","2018",18,"graduados",NA,NA
"3204","Maestría","2019",10,"graduados",NA,NA
"3204","Maestría","2020",31,"graduados",NA,NA
"3204","Maestría","2021",92,"graduados",NA,NA
"3204","Maestría","2022",61,"graduados",NA,NA
"3204","Maestría","2023",32,"graduados",NA,NA
"3204","Doctorado","2013",0,"graduados",NA,NA
"3204","Doctorado","2014",0,"graduados",NA,NA
"3204","Doctorado","2015",0,"graduados",NA,NA
"3204","Doctorado","2016",0,"graduados",NA,NA
"3204","Doctorado","2017",0,"graduados",NA,NA
"3204","Doctorado","2018",0,"graduados",NA,NA
"3204","Doctorado","2019",0,"graduados",NA,NA
"3204","Doctorado","2020",0,"graduados",NA,NA
"3204","Doctorado","2021",0,"graduados",NA,NA
"3204","Doctorado","2022",0,"graduados",NA,NA
"3204","Doctorado","2023",0,"graduados",NA,NA
"3204","Total General","2013",2123,"graduados",NA,NA
"3204","Total General","2014",1625,"graduados",NA,NA
"3204","Total General","2015",2396,"graduados",NA,NA
"3204","Total General","2016",1617,"graduados",NA,NA
"3204","Total General","2017",1466,"graduados",NA,NA
"3204","Total General","2018",1631,"graduados",NA,NA
"3204","Total General","2019",1624,"graduados",NA,NA
"3204","Total General","2020",1655,"graduados",NA,NA
"3204","Total General","2021",1701,"graduados",NA,NA
"3204","Total General","2022",2146,"graduados",NA,NA
"3204","Total General","2023",2413,"graduados",NA,NA
"3303","Técnica Profesional","2013",65,"graduados",NA,NA
"3303","Técnica Profesional","2014",84,"graduados",NA,NA
"3303","Técnica Profesional","2015",48,"graduados",NA,NA
"3303","Técnica Profesional","2016",84,"graduados",NA,NA
"3303","Técnica Profesional","2017",82,"graduados",NA,NA
"3303","Técnica Profesional","2018",93,"graduados",NA,NA
"3303","Técnica Profesional","2019",107,"graduados",NA,NA
"3303","Técnica Profesional","2020",171,"graduados",NA,NA
"3303","Técnica Profesional","2021",190,"graduados",NA,NA
"3303","Técnica Profesional","2022",168,"graduados",NA,NA
"3303","Técnica Profesional","2023",164,"graduados",NA,NA
"3303","Tecnológica","2013",24,"graduados",NA,NA
"3303","Tecnológica","2014",14,"graduados",NA,NA
"3303","Tecnológica","2015",8,"graduados",NA,NA
"3303","Tecnológica","2016",55,"graduados",NA,NA
"3303","Tecnológica","2017",37,"graduados",NA,NA
"3303","Tecnológica","2018",30,"graduados",NA,NA
"3303","Tecnológica","2019",45,"graduados",NA,NA
"3303","Tecnológica","2020",45,"graduados",NA,NA
"3303","Tecnológica","2021",122,"graduados",NA,NA
"3303","Tecnológica","2022",98,"graduados",NA,NA
"3303","Tecnológica","2023",76,"graduados",NA,NA
"3303","Universitaria","2013",0,"graduados",NA,NA
"3303","Universitaria","2014",0,"graduados",NA,NA
"3303","Universitaria","2015",0,"graduados",NA,NA
"3303","Universitaria","2016",0,"graduados",NA,NA
"3303","Universitaria","2017",0,"graduados",NA,NA
"3303","Universitaria","2018",0,"graduados",NA,NA
"3303","Universitaria","2019",0,"graduados",NA,NA
"3303","Universitaria","2020",0,"graduados",NA,NA
"3303","Universitaria","2021",0,"graduados",NA,NA
"3303","Universitaria","2022",0,"graduados",NA,NA
"3303","Universitaria","2023",0,"graduados",NA,NA
"3303","Especialización","2013",0,"graduados",NA,NA
"3303","Especialización","2014",0,"graduados",NA,NA
"3303","Especialización","2015",0,"graduados",NA,NA
"3303","Especialización","2016",0,"graduados",NA,NA
"3303","Especialización","2017",0,"graduados",NA,NA
"3303","Especialización","2018",0,"graduados",NA,NA
"3303","Especialización","2019",0,"graduados",NA,NA
"3303","Especialización","2020",0,"graduados",NA,NA
"3303","Especialización","2021",0,"graduados",NA,NA
"3303","Especialización","2022",0,"graduados",NA,NA
"3303","Especialización","2023",0,"graduados",NA,NA
"3303","Maestría","2013",0,"graduados",NA,NA
"3303","Maestría","2014",0,"graduados",NA,NA
"3303","Maestría","2015",0,"graduados",NA,NA
"3303","Maestría","2016",0,"graduados",NA,NA
"3303","Maestría","2017",0,"graduados",NA,NA
"3303","Maestría","2018",0,"graduados",NA,NA
"3303","Maestría","2019",0,"graduados",NA,NA
"3303","Maestría","2020",0,"graduados",NA,NA
"3303","Maestría","2021",0,"graduados",NA,NA
"3303","Maestría","2022",0,"graduados",NA,NA
"3303","Maestría","2023",0,"graduados",NA,NA
"3303","Doctorado","2013",0,"graduados",NA,NA
"3303","Doctorado","2014",0,"graduados",NA,NA
"3303","Doctorado","2015",0,"graduados",NA,NA
"3303","Doctorado","2016",0,"graduados",NA,NA
"3303","Doctorado","2017",0,"graduados",NA,NA
"3303","Doctorado","2018",0,"graduados",NA,NA
"3303","Doctorado","2019",0,"graduados",NA,NA
"3303","Doctorado","2020",0,"graduados",NA,NA
"3303","Doctorado","2021",0,"graduados",NA,NA
"3303","Doctorado","2022",0,"graduados",NA,NA
"3303","Doctorado","2023",0,"graduados",NA,NA
"3303","Total General","2013",89,"graduados",NA,NA
"3303","Total General","2014",98,"graduados",NA,NA
"3303","Total General","2015",56,"graduados",NA,NA
"3303","Total General","2016",139,"graduados",NA,NA
"3303","Total General","2017",119,"graduados",NA,NA
"3303","Total General","2018",123,"graduados",NA,NA
"3303","Total General","2019",152,"graduados",NA,NA
"3303","Total General","2020",216,"graduados",NA,NA
"3303","Total General","2021",312,"graduados",NA,NA
"3303","Total General","2022",266,"graduados",NA,NA
"3303","Total General","2023",240,"graduados",NA,NA
"9919","Técnica Profesional","2013",0,"graduados",NA,NA
"9919","Técnica Profesional","2014",0,"graduados",NA,NA
"9919","Técnica Profesional","2015",0,"graduados",NA,NA
"9919","Técnica Profesional","2016",0,"graduados",NA,NA
"9919","Técnica Profesional","2017",0,"graduados",NA,NA
"9919","Técnica Profesional","2018",0,"graduados",NA,NA
"9919","Técnica Profesional","2019",0,"graduados",NA,NA
"9919","Técnica Profesional","2020",0,"graduados",NA,NA
"9919","Técnica Profesional","2021",0,"graduados",NA,NA
"9919","Técnica Profesional","2022",0,"graduados",NA,NA
"9919","Técnica Profesional","2023",0,"graduados",NA,NA
"9919","Tecnológica","2013",0,"graduados",NA,NA
"9919","Tecnológica","2014",0,"graduados",NA,NA
"9919","Tecnológica","2015",0,"graduados",NA,NA
"9919","Tecnológica","2016",0,"graduados",NA,NA
"9919","Tecnológica","2017",0,"graduados",NA,NA
"9919","Tecnológica","2018",0,"graduados",NA,NA
"9919","Tecnológica","2019",0,"graduados",NA,NA
"9919","Tecnológica","2020",0,"graduados",NA,NA
"9919","Tecnológica","2021",0,"graduados",NA,NA
"9919","Tecnológica","2022",0,"graduados",NA,NA
"9919","Tecnológica","2023",0,"graduados",NA,NA
"9919","Universitaria","2013",0,"graduados",NA,NA
"9919","Universitaria","2014",0,"graduados",NA,NA
"9919","Universitaria","2015",0,"graduados",NA,NA
"9919","Universitaria","2016",0,"graduados",NA,NA
"9919","Universitaria","2017",0,"graduados",NA,NA
"9919","Universitaria","2018",0,"graduados",NA,NA
"9919","Universitaria","2019",0,"graduados",NA,NA
"9919","Universitaria","2020",0,"graduados",NA,NA
"9919","Universitaria","2021",0,"graduados",NA,NA
"9919","Universitaria","2022",0,"graduados",NA,NA
"9919","Universitaria","2023",0,"graduados",NA,NA
"9919","Especialización","2013",0,"graduados",NA,NA
"9919","Especialización","2014",0,"graduados",NA,NA
"9919","Especialización","2015",0,"graduados",NA,NA
"9919","Especialización","2016",0,"graduados",NA,NA
"9919","Especialización","2017",0,"graduados",NA,NA
"9919","Especialización","2018",0,"graduados",NA,NA
"9919","Especialización","2019",0,"graduados",NA,NA
"9919","Especialización","2020",0,"graduados",NA,NA
"9919","Especialización","2021",0,"graduados",NA,NA
"9919","Especialización","2022",0,"graduados",NA,NA
"9919","Especialización","2023",0,"graduados",NA,NA
"9919","Maestría","2013",0,"graduados",NA,NA
"9919","Maestría","2014",0,"graduados",NA,NA
"9919","Maestría","2015",0,"graduados",NA,NA
"9919","Maestría","2016",0,"graduados",NA,NA
"9919","Maestría","2017",0,"graduados",NA,NA
"9919","Maestría","2018",0,"graduados",NA,NA
"9919","Maestría","2019",0,"graduados",NA,NA
"9919","Maestría","2020",0,"graduados",NA,NA
"9919","Maestría","2021",0,"graduados",NA,NA
"9919","Maestría","2022",0,"graduados",NA,NA
"9919","Maestría","2023",0,"graduados",NA,NA
"9919","Doctorado","2013",0,"graduados",NA,NA
"9919","Doctorado","2014",0,"graduados",NA,NA
"9919","Doctorado","2015",0,"graduados",NA,NA
"9919","Doctorado","2016",0,"graduados",NA,NA
"9919","Doctorado","2017",0,"graduados",NA,NA
"9919","Doctorado","2018",0,"graduados",NA,NA
"9919","Doctorado","2019",0,"graduados",NA,NA
"9919","Doctorado","2020",0,"graduados",NA,NA
"9919","Doctorado","2021",0,"graduados",NA,NA
"9919","Doctorado","2022",0,"graduados",NA,NA
"9919","Doctorado","2023",0,"graduados",NA,NA
"9919","Total General","2013",0,"graduados",NA,NA
"9919","Total General","2014",0,"graduados",NA,NA
"9919","Total General","2015",0,"graduados",NA,NA
"9919","Total General","2016",0,"graduados",NA,NA
"9919","Total General","2017",0,"graduados",NA,NA
"9919","Total General","2018",0,"graduados",NA,NA
"9919","Total General","2019",0,"graduados",NA,NA
"9919","Total General","2020",0,"graduados",NA,NA
"9919","Total General","2021",0,"graduados",NA,NA
"9919","Total General","2022",0,"graduados",NA,NA
"9919","Total General","2023",0,"graduados",NA,NA
"2301","Técnica Profesional","2013",0,"graduados",NA,NA
"2301","Técnica Profesional","2014",0,"graduados",NA,NA
"2301","Técnica Profesional","2015",0,"graduados",NA,NA
"2301","Técnica Profesional","2016",0,"graduados",NA,NA
"2301","Técnica Profesional","2017",0,"graduados",NA,NA
"2301","Técnica Profesional","2018",0,"graduados",NA,NA
"2301","Técnica Profesional","2019",0,"graduados",NA,NA
"2301","Técnica Profesional","2020",0,"graduados",NA,NA
"2301","Técnica Profesional","2021",0,"graduados",NA,NA
"2301","Técnica Profesional","2022",0,"graduados",NA,NA
"2301","Técnica Profesional","2023",0,"graduados",NA,NA
"2301","Tecnológica","2013",14,"graduados",NA,NA
"2301","Tecnológica","2014",15,"graduados",NA,NA
"2301","Tecnológica","2015",15,"graduados",NA,NA
"2301","Tecnológica","2016",23,"graduados",NA,NA
"2301","Tecnológica","2017",5,"graduados",NA,NA
"2301","Tecnológica","2018",6,"graduados",NA,NA
"2301","Tecnológica","2019",8,"graduados",NA,NA
"2301","Tecnológica","2020",28,"graduados",NA,NA
"2301","Tecnológica","2021",40,"graduados",NA,NA
"2301","Tecnológica","2022",7,"graduados",NA,NA
"2301","Tecnológica","2023",4,"graduados",NA,NA
"2301","Universitaria","2013",466,"graduados",NA,NA
"2301","Universitaria","2014",395,"graduados",NA,NA
"2301","Universitaria","2015",352,"graduados",NA,NA
"2301","Universitaria","2016",527,"graduados",NA,NA
"2301","Universitaria","2017",459,"graduados",NA,NA
"2301","Universitaria","2018",608,"graduados",NA,NA
"2301","Universitaria","2019",616,"graduados",NA,NA
"2301","Universitaria","2020",487,"graduados",NA,NA
"2301","Universitaria","2021",617,"graduados",NA,NA
"2301","Universitaria","2022",575,"graduados",NA,NA
"2301","Universitaria","2023",603,"graduados",NA,NA
"2301","Especialización","2013",30,"graduados",NA,NA
"2301","Especialización","2014",10,"graduados",NA,NA
"2301","Especialización","2015",11,"graduados",NA,NA
"2301","Especialización","2016",6,"graduados",NA,NA
"2301","Especialización","2017",45,"graduados",NA,NA
"2301","Especialización","2018",46,"graduados",NA,NA
"2301","Especialización","2019",47,"graduados",NA,NA
"2301","Especialización","2020",50,"graduados",NA,NA
"2301","Especialización","2021",43,"graduados",NA,NA
"2301","Especialización","2022",58,"graduados",NA,NA
"2301","Especialización","2023",55,"graduados",NA,NA
"2301","Maestría","2013",0,"graduados",NA,NA
"2301","Maestría","2014",0,"graduados",NA,NA
"2301","Maestría","2015",0,"graduados",NA,NA
"2301","Maestría","2016",0,"graduados",NA,NA
"2301","Maestría","2017",0,"graduados",NA,NA
"2301","Maestría","2018",0,"graduados",NA,NA
"2301","Maestría","2019",0,"graduados",NA,NA
