"codigo_ies_padre","Año","tipo_contrato","cantidad","tipo","Nivel de formacion","dedicacion_sexo"
"2704",2023,NA,1,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2704",2023,NA,37,"dedicacion_sexo",NA,"Tiempo Completo"
"2704",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2704",2023,NA,306,"dedicacion_sexo",NA,"Total"
"2704",2023,NA,96,"dedicacion_sexo",NA,"Mujer"
"2704",2023,NA,210,"dedicacion_sexo",NA,"Hombre"
"4112",2017,NA,46,"dedicacion_sexo",NA,"Cátedra"
"4112",2017,NA,4,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2017,NA,17,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2017,NA,67,"dedicacion_sexo",NA,"Total"
"4112",2017,NA,27,"dedicacion_sexo",NA,"Mujer"
"4112",2017,NA,40,"dedicacion_sexo",NA,"Hombre"
"4112",2018,NA,43,"dedicacion_sexo",NA,"Cátedra"
"4112",2018,NA,6,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2018,NA,21,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2018,NA,70,"dedicacion_sexo",NA,"Total"
"4112",2018,NA,18,"dedicacion_sexo",NA,"Mujer"
"4112",2018,NA,52,"dedicacion_sexo",NA,"Hombre"
"4112",2019,NA,39,"dedicacion_sexo",NA,"Cátedra"
"4112",2019,NA,5,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2019,NA,25,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2019,NA,69,"dedicacion_sexo",NA,"Total"
"4112",2019,NA,21,"dedicacion_sexo",NA,"Mujer"
"4112",2019,NA,48,"dedicacion_sexo",NA,"Hombre"
"4112",2020,NA,38,"dedicacion_sexo",NA,"Cátedra"
"4112",2020,NA,3,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2020,NA,24,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2020,NA,65,"dedicacion_sexo",NA,"Total"
"4112",2020,NA,26,"dedicacion_sexo",NA,"Mujer"
"4112",2020,NA,39,"dedicacion_sexo",NA,"Hombre"
"4112",2021,NA,43,"dedicacion_sexo",NA,"Cátedra"
"4112",2021,NA,1,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2021,NA,30,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2021,NA,74,"dedicacion_sexo",NA,"Total"
"4112",2021,NA,28,"dedicacion_sexo",NA,"Mujer"
"4112",2021,NA,46,"dedicacion_sexo",NA,"Hombre"
"4112",2022,NA,65,"dedicacion_sexo",NA,"Cátedra"
"4112",2022,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2022,NA,29,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2022,NA,96,"dedicacion_sexo",NA,"Total"
"4112",2022,NA,38,"dedicacion_sexo",NA,"Mujer"
"4112",2022,NA,58,"dedicacion_sexo",NA,"Hombre"
"4112",2023,NA,45,"dedicacion_sexo",NA,"Cátedra"
"4112",2023,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4112",2023,NA,32,"dedicacion_sexo",NA,"Tiempo Completo"
"4112",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4112",2023,NA,79,"dedicacion_sexo",NA,"Total"
"4112",2023,NA,27,"dedicacion_sexo",NA,"Mujer"
"4112",2023,NA,52,"dedicacion_sexo",NA,"Hombre"
"2110",2017,NA,250,"dedicacion_sexo",NA,"Cátedra"
"2110",2017,NA,24,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2017,NA,91,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2017,NA,365,"dedicacion_sexo",NA,"Total"
"2110",2017,NA,172,"dedicacion_sexo",NA,"Mujer"
"2110",2017,NA,193,"dedicacion_sexo",NA,"Hombre"
"2110",2018,NA,256,"dedicacion_sexo",NA,"Cátedra"
"2110",2018,NA,14,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2018,NA,102,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2018,NA,372,"dedicacion_sexo",NA,"Total"
"2110",2018,NA,172,"dedicacion_sexo",NA,"Mujer"
"2110",2018,NA,200,"dedicacion_sexo",NA,"Hombre"
"2110",2019,NA,330,"dedicacion_sexo",NA,"Cátedra"
"2110",2019,NA,8,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2019,NA,126,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2019,NA,464,"dedicacion_sexo",NA,"Total"
"2110",2019,NA,199,"dedicacion_sexo",NA,"Mujer"
"2110",2019,NA,265,"dedicacion_sexo",NA,"Hombre"
"2110",2020,NA,326,"dedicacion_sexo",NA,"Cátedra"
"2110",2020,NA,13,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2020,NA,137,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2020,NA,476,"dedicacion_sexo",NA,"Total"
"2110",2020,NA,217,"dedicacion_sexo",NA,"Mujer"
"2110",2020,NA,259,"dedicacion_sexo",NA,"Hombre"
"2110",2021,NA,338,"dedicacion_sexo",NA,"Cátedra"
"2110",2021,NA,15,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2021,NA,145,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2021,NA,498,"dedicacion_sexo",NA,"Total"
"2110",2021,NA,231,"dedicacion_sexo",NA,"Mujer"
"2110",2021,NA,267,"dedicacion_sexo",NA,"Hombre"
"2110",2022,NA,411,"dedicacion_sexo",NA,"Cátedra"
"2110",2022,NA,12,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2022,NA,144,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2022,NA,567,"dedicacion_sexo",NA,"Total"
"2110",2022,NA,270,"dedicacion_sexo",NA,"Mujer"
"2110",2022,NA,297,"dedicacion_sexo",NA,"Hombre"
"2110",2023,NA,326,"dedicacion_sexo",NA,"Cátedra"
"2110",2023,NA,11,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2110",2023,NA,143,"dedicacion_sexo",NA,"Tiempo Completo"
"2110",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2110",2023,NA,480,"dedicacion_sexo",NA,"Total"
"2110",2023,NA,220,"dedicacion_sexo",NA,"Mujer"
"2110",2023,NA,260,"dedicacion_sexo",NA,"Hombre"
"1714",2017,NA,1154,"dedicacion_sexo",NA,"Cátedra"
"1714",2017,NA,145,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2017,NA,347,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2017,NA,1646,"dedicacion_sexo",NA,"Total"
"1714",2017,NA,656,"dedicacion_sexo",NA,"Mujer"
"1714",2017,NA,990,"dedicacion_sexo",NA,"Hombre"
"1714",2018,NA,1111,"dedicacion_sexo",NA,"Cátedra"
"1714",2018,NA,156,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2018,NA,379,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2018,NA,1646,"dedicacion_sexo",NA,"Total"
"1714",2018,NA,680,"dedicacion_sexo",NA,"Mujer"
"1714",2018,NA,966,"dedicacion_sexo",NA,"Hombre"
"1714",2019,NA,1093,"dedicacion_sexo",NA,"Cátedra"
"1714",2019,NA,152,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2019,NA,398,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2019,NA,1643,"dedicacion_sexo",NA,"Total"
"1714",2019,NA,680,"dedicacion_sexo",NA,"Mujer"
"1714",2019,NA,963,"dedicacion_sexo",NA,"Hombre"
"1714",2020,NA,1156,"dedicacion_sexo",NA,"Cátedra"
"1714",2020,NA,139,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2020,NA,442,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2020,NA,1737,"dedicacion_sexo",NA,"Total"
"1714",2020,NA,695,"dedicacion_sexo",NA,"Mujer"
"1714",2020,NA,1042,"dedicacion_sexo",NA,"Hombre"
"1714",2021,NA,1235,"dedicacion_sexo",NA,"Cátedra"
"1714",2021,NA,150,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2021,NA,470,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2021,NA,1855,"dedicacion_sexo",NA,"Total"
"1714",2021,NA,742,"dedicacion_sexo",NA,"Mujer"
"1714",2021,NA,1113,"dedicacion_sexo",NA,"Hombre"
"1714",2022,NA,1321,"dedicacion_sexo",NA,"Cátedra"
"1714",2022,NA,151,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2022,NA,476,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2022,NA,1948,"dedicacion_sexo",NA,"Total"
"1714",2022,NA,790,"dedicacion_sexo",NA,"Mujer"
"1714",2022,NA,1158,"dedicacion_sexo",NA,"Hombre"
"1714",2023,NA,1462,"dedicacion_sexo",NA,"Cátedra"
"1714",2023,NA,151,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"1714",2023,NA,469,"dedicacion_sexo",NA,"Tiempo Completo"
"1714",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"1714",2023,NA,2082,"dedicacion_sexo",NA,"Total"
"1714",2023,NA,850,"dedicacion_sexo",NA,"Mujer"
"1714",2023,NA,1232,"dedicacion_sexo",NA,"Hombre"
"3104",2017,NA,128,"dedicacion_sexo",NA,"Cátedra"
"3104",2017,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2017,NA,52,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2017,NA,180,"dedicacion_sexo",NA,"Total"
"3104",2017,NA,69,"dedicacion_sexo",NA,"Mujer"
"3104",2017,NA,111,"dedicacion_sexo",NA,"Hombre"
"3104",2018,NA,117,"dedicacion_sexo",NA,"Cátedra"
"3104",2018,NA,25,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2018,NA,20,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2018,NA,162,"dedicacion_sexo",NA,"Total"
"3104",2018,NA,59,"dedicacion_sexo",NA,"Mujer"
"3104",2018,NA,103,"dedicacion_sexo",NA,"Hombre"
"3104",2019,NA,114,"dedicacion_sexo",NA,"Cátedra"
"3104",2019,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2019,NA,54,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2019,NA,170,"dedicacion_sexo",NA,"Total"
"3104",2019,NA,63,"dedicacion_sexo",NA,"Mujer"
"3104",2019,NA,107,"dedicacion_sexo",NA,"Hombre"
"3104",2020,NA,107,"dedicacion_sexo",NA,"Cátedra"
"3104",2020,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2020,NA,58,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2020,NA,167,"dedicacion_sexo",NA,"Total"
"3104",2020,NA,65,"dedicacion_sexo",NA,"Mujer"
"3104",2020,NA,102,"dedicacion_sexo",NA,"Hombre"
"3104",2021,NA,115,"dedicacion_sexo",NA,"Cátedra"
"3104",2021,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2021,NA,58,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2021,NA,175,"dedicacion_sexo",NA,"Total"
"3104",2021,NA,67,"dedicacion_sexo",NA,"Mujer"
"3104",2021,NA,108,"dedicacion_sexo",NA,"Hombre"
"3104",2022,NA,123,"dedicacion_sexo",NA,"Cátedra"
"3104",2022,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2022,NA,60,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2022,NA,185,"dedicacion_sexo",NA,"Total"
"3104",2022,NA,76,"dedicacion_sexo",NA,"Mujer"
"3104",2022,NA,109,"dedicacion_sexo",NA,"Hombre"
"3104",2023,NA,111,"dedicacion_sexo",NA,"Cátedra"
"3104",2023,NA,2,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3104",2023,NA,68,"dedicacion_sexo",NA,"Tiempo Completo"
"3104",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"3104",2023,NA,181,"dedicacion_sexo",NA,"Total"
"3104",2023,NA,71,"dedicacion_sexo",NA,"Mujer"
"3104",2023,NA,110,"dedicacion_sexo",NA,"Hombre"
"2208",2017,NA,5,"dedicacion_sexo",NA,"Cátedra"
"2208",2017,NA,1,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2017,NA,17,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2017,NA,23,"dedicacion_sexo",NA,"Total"
"2208",2017,NA,6,"dedicacion_sexo",NA,"Mujer"
"2208",2017,NA,17,"dedicacion_sexo",NA,"Hombre"
"2208",2018,NA,8,"dedicacion_sexo",NA,"Cátedra"
"2208",2018,NA,1,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2018,NA,17,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2018,NA,26,"dedicacion_sexo",NA,"Total"
"2208",2018,NA,6,"dedicacion_sexo",NA,"Mujer"
"2208",2018,NA,20,"dedicacion_sexo",NA,"Hombre"
"2208",2019,NA,9,"dedicacion_sexo",NA,"Cátedra"
"2208",2019,NA,1,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2019,NA,16,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2019,NA,26,"dedicacion_sexo",NA,"Total"
"2208",2019,NA,6,"dedicacion_sexo",NA,"Mujer"
"2208",2019,NA,20,"dedicacion_sexo",NA,"Hombre"
"2208",2020,NA,23,"dedicacion_sexo",NA,"Cátedra"
"2208",2020,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2020,NA,21,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2020,NA,44,"dedicacion_sexo",NA,"Total"
"2208",2020,NA,8,"dedicacion_sexo",NA,"Mujer"
"2208",2020,NA,36,"dedicacion_sexo",NA,"Hombre"
"2208",2021,NA,28,"dedicacion_sexo",NA,"Cátedra"
"2208",2021,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2021,NA,25,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2021,NA,53,"dedicacion_sexo",NA,"Total"
"2208",2021,NA,8,"dedicacion_sexo",NA,"Mujer"
"2208",2021,NA,45,"dedicacion_sexo",NA,"Hombre"
"2208",2022,NA,24,"dedicacion_sexo",NA,"Cátedra"
"2208",2022,NA,7,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2022,NA,22,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2022,NA,53,"dedicacion_sexo",NA,"Total"
"2208",2022,NA,11,"dedicacion_sexo",NA,"Mujer"
"2208",2022,NA,42,"dedicacion_sexo",NA,"Hombre"
"2208",2023,NA,26,"dedicacion_sexo",NA,"Cátedra"
"2208",2023,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"2208",2023,NA,36,"dedicacion_sexo",NA,"Tiempo Completo"
"2208",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"2208",2023,NA,62,"dedicacion_sexo",NA,"Total"
"2208",2023,NA,13,"dedicacion_sexo",NA,"Mujer"
"2208",2023,NA,49,"dedicacion_sexo",NA,"Hombre"
"4801",2017,NA,0,"dedicacion_sexo",NA,"Cátedra"
"4801",2017,NA,24,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2017,NA,6,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2017,NA,30,"dedicacion_sexo",NA,"Total"
"4801",2017,NA,13,"dedicacion_sexo",NA,"Mujer"
"4801",2017,NA,17,"dedicacion_sexo",NA,"Hombre"
"4801",2018,NA,0,"dedicacion_sexo",NA,"Cátedra"
"4801",2018,NA,24,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2018,NA,4,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2018,NA,28,"dedicacion_sexo",NA,"Total"
"4801",2018,NA,12,"dedicacion_sexo",NA,"Mujer"
"4801",2018,NA,16,"dedicacion_sexo",NA,"Hombre"
"4801",2019,NA,6,"dedicacion_sexo",NA,"Cátedra"
"4801",2019,NA,24,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2019,NA,4,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2019,NA,34,"dedicacion_sexo",NA,"Total"
"4801",2019,NA,16,"dedicacion_sexo",NA,"Mujer"
"4801",2019,NA,18,"dedicacion_sexo",NA,"Hombre"
"4801",2020,NA,27,"dedicacion_sexo",NA,"Cátedra"
"4801",2020,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2020,NA,1,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2020,NA,28,"dedicacion_sexo",NA,"Total"
"4801",2020,NA,13,"dedicacion_sexo",NA,"Mujer"
"4801",2020,NA,15,"dedicacion_sexo",NA,"Hombre"
"4801",2021,NA,21,"dedicacion_sexo",NA,"Cátedra"
"4801",2021,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2021,NA,0,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2021,NA,21,"dedicacion_sexo",NA,"Total"
"4801",2021,NA,10,"dedicacion_sexo",NA,"Mujer"
"4801",2021,NA,11,"dedicacion_sexo",NA,"Hombre"
"4801",2022,NA,21,"dedicacion_sexo",NA,"Cátedra"
"4801",2022,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2022,NA,0,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2022,NA,21,"dedicacion_sexo",NA,"Total"
"4801",2022,NA,7,"dedicacion_sexo",NA,"Mujer"
"4801",2022,NA,14,"dedicacion_sexo",NA,"Hombre"
"4801",2023,NA,19,"dedicacion_sexo",NA,"Cátedra"
"4801",2023,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4801",2023,NA,0,"dedicacion_sexo",NA,"Tiempo Completo"
"4801",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4801",2023,NA,19,"dedicacion_sexo",NA,"Total"
"4801",2023,NA,8,"dedicacion_sexo",NA,"Mujer"
"4801",2023,NA,11,"dedicacion_sexo",NA,"Hombre"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Total"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Mujer"
"3820",2017,NA,0,"dedicacion_sexo",NA,"Hombre"
"3820",2018,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2018,NA,7,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2018,NA,12,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2018,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2018,NA,19,"dedicacion_sexo",NA,"Total"
"3820",2018,NA,4,"dedicacion_sexo",NA,"Mujer"
"3820",2018,NA,15,"dedicacion_sexo",NA,"Hombre"
"3820",2019,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2019,NA,6,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2019,NA,12,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2019,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2019,NA,18,"dedicacion_sexo",NA,"Total"
"3820",2019,NA,4,"dedicacion_sexo",NA,"Mujer"
"3820",2019,NA,14,"dedicacion_sexo",NA,"Hombre"
"3820",2020,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2020,NA,8,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2020,NA,9,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2020,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2020,NA,17,"dedicacion_sexo",NA,"Total"
"3820",2020,NA,3,"dedicacion_sexo",NA,"Mujer"
"3820",2020,NA,14,"dedicacion_sexo",NA,"Hombre"
"3820",2021,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2021,NA,8,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2021,NA,9,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2021,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2021,NA,17,"dedicacion_sexo",NA,"Total"
"3820",2021,NA,2,"dedicacion_sexo",NA,"Mujer"
"3820",2021,NA,15,"dedicacion_sexo",NA,"Hombre"
"3820",2022,NA,3,"dedicacion_sexo",NA,"Cátedra"
"3820",2022,NA,3,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2022,NA,9,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2022,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2022,NA,15,"dedicacion_sexo",NA,"Total"
"3820",2022,NA,2,"dedicacion_sexo",NA,"Mujer"
"3820",2022,NA,13,"dedicacion_sexo",NA,"Hombre"
"3820",2023,NA,0,"dedicacion_sexo",NA,"Cátedra"
"3820",2023,NA,4,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"3820",2023,NA,12,"dedicacion_sexo",NA,"Tiempo Completo"
"3820",2023,NA,0,"dedicacion_sexo",NA,"Sin Información"
"3820",2023,NA,16,"dedicacion_sexo",NA,"Total"
"3820",2023,NA,2,"dedicacion_sexo",NA,"Mujer"
"3820",2023,NA,14,"dedicacion_sexo",NA,"Hombre"
"4806",2017,NA,13,"dedicacion_sexo",NA,"Cátedra"
"4806",2017,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2017,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2017,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2017,NA,13,"dedicacion_sexo",NA,"Total"
"4806",2017,NA,3,"dedicacion_sexo",NA,"Mujer"
"4806",2017,NA,10,"dedicacion_sexo",NA,"Hombre"
"4806",2018,NA,10,"dedicacion_sexo",NA,"Cátedra"
"4806",2018,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2018,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2018,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2018,NA,10,"dedicacion_sexo",NA,"Total"
"4806",2018,NA,5,"dedicacion_sexo",NA,"Mujer"
"4806",2018,NA,5,"dedicacion_sexo",NA,"Hombre"
"4806",2019,NA,7,"dedicacion_sexo",NA,"Cátedra"
"4806",2019,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2019,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2019,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2019,NA,7,"dedicacion_sexo",NA,"Total"
"4806",2019,NA,3,"dedicacion_sexo",NA,"Mujer"
"4806",2019,NA,4,"dedicacion_sexo",NA,"Hombre"
"4806",2020,NA,5,"dedicacion_sexo",NA,"Cátedra"
"4806",2020,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2020,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2020,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2020,NA,5,"dedicacion_sexo",NA,"Total"
"4806",2020,NA,3,"dedicacion_sexo",NA,"Mujer"
"4806",2020,NA,2,"dedicacion_sexo",NA,"Hombre"
"4806",2021,NA,7,"dedicacion_sexo",NA,"Cátedra"
"4806",2021,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2021,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2021,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2021,NA,7,"dedicacion_sexo",NA,"Total"
"4806",2021,NA,3,"dedicacion_sexo",NA,"Mujer"
"4806",2021,NA,4,"dedicacion_sexo",NA,"Hombre"
"4806",2022,NA,8,"dedicacion_sexo",NA,"Cátedra"
"4806",2022,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2022,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2022,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2022,NA,8,"dedicacion_sexo",NA,"Total"
"4806",2022,NA,4,"dedicacion_sexo",NA,"Mujer"
"4806",2022,NA,4,"dedicacion_sexo",NA,"Hombre"
"4806",2023,NA,10,"dedicacion_sexo",NA,"Cátedra"
"4806",2023,NA,NA,"dedicacion_sexo",NA,"Medio tiempo o parcial"
"4806",2023,NA,NA,"dedicacion_sexo",NA,"Tiempo Completo"
"4806",2023,NA,NA,"dedicacion_sexo",NA,"Sin Información"
"4806",2023,NA,10,"dedicacion_sexo",NA,"Total"
"4806",2023,NA,5,"dedicacion_sexo",NA,"Mujer"
"4806",2023,NA,5,"dedicacion_sexo",NA,"Hombre"
"2838",2017,NA,87,"dedicacion_sexo",NA,"Cátedra"
"2838",2017,NA,0,"dedicacion_sexo",NA,"Medio tiempo o parcial"
